"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2019","1.940","2.070","2.070","1.940","1.34M","-5.83%"
"Dec 31, 2018","2.060","2.080","2.110","2.050","2.56M","-0.48%"
"Dec 28, 2018","2.070","2.030","2.090","2.030","1.87M","1.97%"
"Dec 27, 2018","2.030","2.120","2.130","2.020","1.18M","1.50%"
"Dec 26, 2018","2.000","2.040","2.070","1.980","1.33M","-3.85%"
"Dec 24, 2018","2.080","2.110","2.140","2.070","920.60K","-1.89%"
"Dec 21, 2018","2.120","2.100","2.150","2.080","753.00K","0.00%"
"Dec 20, 2018","2.120","2.120","2.180","2.060","996.20K","-1.85%"
"Dec 19, 2018","2.160","2.100","2.200","2.100","2.39M","4.85%"
"Dec 18, 2018","2.060","1.930","2.080","1.850","3.40M","4.57%"
"Dec 17, 2018","1.970","2.150","2.190","1.960","1.84M","-10.45%"
"Dec 14, 2018","2.200","2.300","2.320","2.150","2.90M","-5.98%"
"Dec 13, 2018","2.340","2.430","2.440","2.300","867.10K","-2.09%"
"Dec 12, 2018","2.390","2.320","2.430","2.300","1.39M","2.14%"
"Dec 11, 2018","2.340","2.320","2.380","2.250","1.37M","0.86%"
"Dec 10, 2018","2.320","2.460","2.470","2.310","2.15M","-7.57%"
"Dec 07, 2018","2.510","2.580","2.600","2.510","753.60K","-2.71%"
"Dec 06, 2018","2.580","2.660","2.670","2.560","1.32M","-3.01%"
"Dec 05, 2018","2.660","2.540","2.670","2.500","1.89M","2.31%"
"Dec 04, 2018","2.600","2.560","2.650","2.560","2.06M","2.36%"
"Dec 03, 2018","2.540","2.500","2.550","2.460","1.81M","3.67%"
"Nov 30, 2018","2.450","2.490","2.500","2.390","1.50M","-2.00%"
"Nov 29, 2018","2.500","2.350","2.550","2.350","2.56M","6.38%"
"Nov 28, 2018","2.350","2.370","2.390","2.300","563.00K","-0.84%"
"Nov 27, 2018","2.370","2.390","2.460","2.300","1.57M","2.16%"
"Nov 26, 2018","2.320","2.393","2.413","2.213","5.07M","-3.85%"
"Nov 23, 2018","2.413","2.580","2.580","2.373","3.27M","-6.94%"
"Nov 22, 2018","2.593","2.653","2.653","2.587","1.61M","-2.26%"
"Nov 21, 2018","2.653","2.633","2.693","2.593","2.03M","-0.52%"
"Nov 19, 2018","2.667","2.633","2.713","2.633","2.70M","1.52%"
"Nov 16, 2018","2.627","2.487","2.647","2.487","4.57M","7.09%"
"Nov 15, 2018","2.453","2.300","2.467","2.300","5.57M","6.05%"
"Nov 14, 2018","2.313","2.327","2.360","2.267","1.87M","0.00%"
"Nov 13, 2018","2.313","2.267","2.453","2.240","5.41M","-1.99%"
"Nov 12, 2018","2.360","2.147","2.400","2.140","11.06M","17.59%"
"Nov 09, 2018","2.007","1.960","2.020","1.913","2.62M","3.83%"
"Nov 08, 2018","1.933","1.907","1.953","1.907","2.83M","3.20%"
"Nov 07, 2018","1.873","1.813","1.920","1.807","2.65M","3.31%"
"Nov 05, 2018","1.813","1.773","1.827","1.760","979.80K","2.60%"
"Nov 02, 2018","1.767","1.673","1.780","1.653","2.57M","6.90%"
"Nov 01, 2018","1.653","1.640","1.687","1.620","1.57M","1.60%"
"Oct 31, 2018","1.627","1.633","1.647","1.600","1.93M","2.13%"
"Oct 30, 2018","1.593","1.500","1.613","1.500","1.33M","1.66%"
"Oct 29, 2018","1.567","1.640","1.660","1.493","2.58M","-4.45%"
"Oct 26, 2018","1.640","1.667","1.693","1.640","1.89M","0.43%"
"Oct 25, 2018","1.633","1.700","1.700","1.607","2.69M","-5.77%"
"Oct 24, 2018","1.733","1.767","1.793","1.713","1.32M","-2.64%"
"Oct 23, 2018","1.780","1.773","1.780","1.740","593.40K","-0.73%"
"Oct 22, 2018","1.793","1.787","1.820","1.767","1.02M","0.34%"
"Oct 19, 2018","1.787","1.780","1.787","1.753","579.15K","-0.33%"
"Oct 18, 2018","1.793","1.800","1.800","1.787","392.40K","-0.77%"
"Oct 17, 2018","1.807","1.800","1.820","1.787","1.13M","2.26%"
"Oct 16, 2018","1.767","1.760","1.793","1.747","794.10K","0.00%"
"Oct 15, 2018","1.767","1.740","1.807","1.733","3.85M","1.96%"
"Oct 12, 2018","1.733","1.580","1.733","1.580","2.76M","6.98%"
"Oct 11, 2018","1.620","1.593","1.680","1.533","3.42M","-4.31%"
"Oct 10, 2018","1.693","1.780","1.780","1.613","4.19M","-4.89%"
"Oct 09, 2018","1.780","1.807","1.853","1.773","983.55K","-3.26%"
