Sentiment,RSI,EMAcross,MACD,WPR,ADX,CCI,CMO,ROC,Price.up
0,84.70920469,0.171507235,-1.425762985,0,21.80062127,308.3544304,40.18691589,0.075035186,0
0,87.28286635,0.14767149,-1.146784546,0,21.81443107,213.3576199,45.28301887,0.076618047,0
1,87.28286635,0.09844766,-0.849413398,0,21.53124886,168.443804,54.28571429,0.010274063,1
0,88.95586502,0.078965107,-0.548971185,0.020833333,21.01520198,123.6809816,52.38095238,0.005132603,0
1,92.60435795,0.085976738,-0.24755476,0,21.79821217,108.8808415,42.52873563,0.005097717,0
0,96.76818592,0.143984492,0.074712895,0,25.42658797,106.8014706,58.62068966,0.018597324,0
0,97.13979928,0.109322995,0.397643597,0,25.70458323,115.8730159,73.91304348,0.030052345,0
0,98.21647272,0.119548663,0.72144622,0,28.42976385,111.7695473,75,0.026447823,0
1,98.91599542,0.133032442,1.047863157,0,29.08237183,119.1902385,76.92307692,0.0211562,0
0,99.48456803,0.188688295,1.395346325,0,30.64934019,135.8119658,78.37837838,0.030524458,0
0,49.82770358,-0.00087447,1.683018279,0,31.88118119,122.9105211,77.77777778,0.020717873,1
-1,32.11204684,-0.093916313,1.876969736,0.136842105,28.63156443,75.41666667,72.97297297,-0.017558312,1
-1,32.11204684,-0.062610876,1.997696591,0.138297872,26.64674007,65.26806527,74.54545455,-0.020717873,1
0,32.11204684,-0.041740584,2.061615731,0.245283019,24.7956118,56.83394533,74.31192661,0,1
0,45.99768283,-0.007827056,2.089763304,0.509803922,23.32606005,-3.267973856,33.33333333,-0.0211562,0
1,45.99768283,-0.005218037,2.089198044,0.541666667,22.6924044,-13.03538175,31.64556962,-0.0211562,0
-1,69.43869084,0.029854642,2.079004201,0.5,24.70356549,-12.82051282,29.87012987,0.003284075,0
1,69.43869084,0.019903095,2.058471043,0.545454545,22.72867984,-26.92307692,31.57894737,0.003284075,0
-1,69.43869084,0.01326873,2.02776282,0.648648649,20.92701393,-42.32026144,27.77777778,0,0
0,8.645254628,-0.15115418,1.924659554,0.923076923,19.13771328,-55.01355014,20,0,1
1,38.78946302,-0.040769453,1.800865141,1,17.46010347,-192.5137904,-24.32432432,-0.03333642,0
1,38.78946302,-0.027179636,1.666493728,1,16.30562879,-154.6070461,-33.33333333,-0.03333642,0
1,38.78946302,-0.018119757,1.528743893,1,15.22173568,-133.5273198,-50.81967213,0,0
1,38.78946302,-0.012079838,1.392617458,1,14.20485413,-116.4365549,-84,0,0
-1,38.78946302,-0.008053225,1.261473712,1,13.25149659,-93.33333333,-91.66666667,0,0
-1,38.78946302,-0.005368817,1.13745518,1,12.35827048,-77.77777778,-88.57142857,0,0
1,38.78946302,-0.003579211,1.021813345,1,11.52188821,-66.66666667,-88.57142857,0,0
1,38.78946302,-0.002386141,0.915156627,1,10.7391749,-58.33333333,-88.57142857,0,0
1,38.78946302,-0.001590761,0.817638108,1,10.00707413,-51.85185185,-81.81818182,0,0
0,88.29261275,0.018939493,0.73705535,1,9.148839616,-46.66666667,-81.81818182,0,0
1,97.47648142,0.072626329,0.693461505,0.2,11.96346179,90.87719298,-11.11111111,0.026757449,0
0,86.20578295,0.041750886,0.671045822,0,13.52421209,137.6068376,4.761904762,0.036609746,1
0,95.52316971,0.107833924,0.693088295,0.318181818,15.75752948,87.57990868,-10.20408163,-0.001651528,0
0,98.91444044,0.318555949,0.836469742,0,22.24688457,199.2941176,18.18181818,0.01620781,0
0,98.91444044,0.212370633,1.0449036,0,21.58401271,288.4259259,84.26966292,0.094558583,1
0,99.43498792,0.274913755,1.330316435,0.066666667,23.74938826,187.5669882,74.46808511,0.059299742,0
